"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","From Pass","To Pass","From Start Lat (deg)","From Start Lon (deg)","From Start Alt (km)","From Stop Lat (deg)","From Stop Lon (deg)","From Stop Alt (km)","To Start Lat (deg)","To Start Lon (deg)","To Start Alt (km)","To Stop Lat (deg)","To Stop Lon (deg)","To Stop Alt (km)","From Pass End","To Pass End","To Object","From Object","To Parent","From Parent"
15 Feb 2024 14:07:00.734,15 Feb 2024 14:19:17.658,736.925,"390","N/A",62.141,-104.838,566.686409,15.926,-107.917,551.598364,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"390","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
15 Feb 2024 15:44:35.621,15 Feb 2024 15:51:16.778,401.157,"391","N/A",55.396,-129.300,564.451015,30.255,-130.976,555.396895,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"391","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
16 Feb 2024 00:51:53.055,16 Feb 2024 01:01:58.719,605.664,"397","N/A",21.912,-86.497,552.958094,59.884,-89.027,565.969241,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"397","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
16 Feb 2024 02:26:09.835,16 Feb 2024 02:38:12.520,722.686,"398","N/A",16.240,-110.131,551.660375,61.564,-113.150,566.506332,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"398","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
16 Feb 2024 12:29:32.465,16 Feb 2024 12:37:59.102,506.637,"404","N/A",56.194,-81.389,564.728952,24.427,-83.506,553.633124,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"404","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
16 Feb 2024 14:03:44.147,16 Feb 2024 14:16:00.791,736.644,"405","N/A",62.141,-105.002,566.686327,15.943,-108.080,551.601773,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"405","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
16 Feb 2024 15:41:21.331,16 Feb 2024 15:47:56.473,395.142,"406","N/A",55.252,-129.474,564.400648,30.488,-131.125,555.472588,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"406","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
17 Feb 2024 00:48:34.629,17 Feb 2024 00:58:42.986,608.357,"412","N/A",21.797,-86.653,552.928483,59.937,-89.195,565.986649,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"412","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
17 Feb 2024 02:22:53.727,17 Feb 2024 02:34:55.554,721.827,"413","N/A",16.270,-110.297,551.666434,61.541,-113.313,566.498960,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"413","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
17 Feb 2024 12:26:14.104,17 Feb 2024 12:34:45.136,511.033,"419","N/A",56.305,-81.546,564.767234,24.262,-83.681,553.587082,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"419","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
17 Feb 2024 14:00:27.568,17 Feb 2024 14:12:43.910,736.342,"420","N/A",62.140,-105.167,566.686110,15.961,-108.243,551.605361,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"420","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
17 Feb 2024 15:38:07.102,17 Feb 2024 15:44:36.100,388.997,"421","N/A",55.104,-129.648,564.348857,30.726,-131.273,555.550047,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"421","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
18 Feb 2024 00:45:16.230,18 Feb 2024 00:55:27.238,611.009,"427","N/A",21.683,-86.810,552.899415,59.990,-89.362,566.003750,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"427","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
18 Feb 2024 02:19:37.639,18 Feb 2024 02:31:38.574,720.936,"428","N/A",16.302,-110.464,551.672749,61.516,-113.475,566.491338,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"428","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
18 Feb 2024 12:22:55.778,18 Feb 2024 12:31:31.128,515.351,"434","N/A",56.413,-81.703,564.804684,24.099,-83.856,553.542007,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"434","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
18 Feb 2024 13:57:11.000,18 Feb 2024 14:09:27.010,736.011,"435","N/A",62.139,-105.331,566.685678,15.981,-108.406,551.609178,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"435","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
18 Feb 2024 15:34:52.932,18 Feb 2024 15:41:15.658,382.726,"436","N/A",54.953,-129.823,564.295668,30.968,-131.421,555.629256,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"436","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
19 Feb 2024 00:41:57.844,19 Feb 2024 00:52:11.476,613.632,"442","N/A",21.570,-86.967,552.870688,60.042,-89.530,566.020525,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"442","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
19 Feb 2024 02:16:21.558,19 Feb 2024 02:28:21.596,720.038,"443","N/A",16.334,-110.630,551.679169,61.492,-113.638,566.483726,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"443","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
19 Feb 2024 12:19:37.476,19 Feb 2024 12:28:17.083,519.606,"449","N/A",56.520,-81.860,564.841544,23.939,-84.031,553.497816,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"449","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
19 Feb 2024 13:53:54.430,19 Feb 2024 14:06:10.104,735.674,"450","N/A",62.138,-105.496,566.685273,16.001,-108.569,551.613077,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"450","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
19 Feb 2024 15:31:38.837,19 Feb 2024 15:37:55.135,376.298,"451","N/A",54.797,-129.997,564.240721,31.215,-131.569,555.710499,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"451","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
20 Feb 2024 00:38:39.483,20 Feb 2024 00:48:55.703,616.220,"457","N/A",21.459,-87.124,552.842490,60.093,-89.698,566.037071,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"457","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
20 Feb 2024 02:13:05.497,20 Feb 2024 02:25:04.604,719.107,"458","N/A",16.367,-110.797,551.685852,61.467,-113.800,566.475852,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"458","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
20 Feb 2024 12:16:19.210,20 Feb 2024 12:25:02.997,523.788,"464","N/A",56.625,-82.017,564.877601,23.781,-84.205,553.454526,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"464","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
20 Feb 2024 13:50:37.875,20 Feb 2024 14:02:53.176,735.300,"465","N/A",62.136,-105.660,566.684577,16.022,-108.731,551.617260,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"465","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
20 Feb 2024 15:28:24.809,20 Feb 2024 15:34:34.534,369.725,"466","N/A",54.637,-130.172,564.184172,31.467,-131.717,555.793742,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"466","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
21 Feb 2024 00:35:21.144,21 Feb 2024 00:45:39.916,618.772,"472","N/A",21.349,-87.280,552.814746,60.143,-89.865,566.053319,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"472","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
21 Feb 2024 02:09:49.456,21 Feb 2024 02:21:47.605,718.149,"473","N/A",16.402,-110.963,551.692796,61.441,-113.963,566.467827,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"473","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
21 Feb 2024 12:13:00.974,21 Feb 2024 12:21:48.870,527.896,"479","N/A",56.728,-82.175,564.912934,23.626,-84.380,553.412171,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"479","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
21 Feb 2024 13:47:21.324,21 Feb 2024 13:59:36.238,734.913,"480","N/A",62.133,-105.824,566.683806,16.044,-108.894,551.621567,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"480","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
21 Feb 2024 15:25:10.851,21 Feb 2024 15:31:13.844,362.994,"481","N/A",54.472,-130.348,564.125988,31.724,-131.864,555.879206,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"481","N/A","To Place Colorado_Springs","From Satellite Leo_Sat23","No Parent","No Parent"
20 Jan 2024 17:00:00.000,20 Jan 2024 17:07:45.113,465.113,"1","N/A",52.171,-122.577,563.301650,22.991,-124.520,553.240781,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"1","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
21 Jan 2024 02:08:08.442,21 Jan 2024 02:15:37.731,449.289,"7","N/A",28.363,-79.987,554.796788,56.523,-81.864,564.842417,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"7","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
21 Jan 2024 03:40:35.842,21 Jan 2024 03:52:54.316,738.474,"8","N/A",15.811,-103.165,551.576048,62.125,-106.250,566.681229,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"8","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
21 Jan 2024 05:19:07.788,21 Jan 2024 05:26:46.948,459.161,"9","N/A",26.198,-127.865,554.141499,54.987,-129.784,564.307690,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"9","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
21 Jan 2024 13:46:25.687,21 Jan 2024 13:49:26.871,181.184,"14","N/A",47.411,-75.037,561.549560,36.053,-75.794,557.369224,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"14","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
21 Jan 2024 15:18:22.944,21 Jan 2024 15:30:32.814,729.870,"15","N/A",61.768,-98.089,566.570120,15.993,-101.138,551.611539,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"15","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
21 Jan 2024 16:54:49.205,21 Jan 2024 17:04:26.459,577.253,"16","N/A",59.309,-122.264,565.781372,23.121,-124.676,553.275520,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"16","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
22 Jan 2024 02:04:48.690,22 Jan 2024 02:12:22.970,454.280,"22","N/A",28.164,-80.138,554.735181,56.637,-82.036,564.881774,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"22","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
22 Jan 2024 03:37:19.114,22 Jan 2024 03:49:37.660,738.545,"23","N/A",15.802,-103.328,551.574374,62.121,-106.414,566.679964,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"23","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
22 Jan 2024 05:15:54.345,22 Jan 2024 05:23:28.162,453.817,"24","N/A",26.396,-128.043,554.199905,54.850,-129.939,564.259376,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"24","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
22 Jan 2024 13:43:01.659,22 Jan 2024 13:46:18.977,197.318,"29","N/A",47.877,-75.170,561.722739,35.508,-75.995,557.176437,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"29","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
22 Jan 2024 15:15:06.062,22 Jan 2024 15:27:16.540,730.478,"30","N/A",61.786,-98.252,566.575808,15.973,-101.304,551.607623,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"30","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
22 Jan 2024 16:51:33.641,22 Jan 2024 17:01:07.777,574.136,"31","N/A",59.245,-122.433,565.760279,23.253,-124.831,553.310863,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"31","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
23 Jan 2024 02:01:28.989,23 Jan 2024 02:09:08.171,459.182,"37","N/A",27.969,-80.290,554.674855,56.749,-82.208,564.920237,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"37","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
23 Jan 2024 03:34:02.401,23 Jan 2024 03:46:20.998,738.597,"38","N/A",15.795,-103.492,551.572871,62.116,-106.578,566.678585,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"38","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
23 Jan 2024 05:12:40.960,23 Jan 2024 05:20:09.328,448.367,"39","N/A",26.597,-128.220,554.259697,54.710,-130.093,564.209912,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"39","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
23 Jan 2024 13:39:38.285,23 Jan 2024 13:43:10.420,212.136,"44","N/A",48.302,-75.306,561.880453,35.003,-76.193,556.999469,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"44","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
23 Jan 2024 15:11:49.187,23 Jan 2024 15:24:00.258,731.070,"45","N/A",61.804,-98.415,566.581343,15.953,-101.469,551.603819,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"45","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
23 Jan 2024 16:48:18.098,23 Jan 2024 16:57:49.070,570.972,"46","N/A",59.180,-122.601,565.738714,23.386,-124.987,553.346794,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"46","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
24 Jan 2024 01:58:09.337,24 Jan 2024 02:05:53.339,464.002,"52","N/A",27.776,-80.441,554.615756,56.859,-82.379,564.957942,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"52","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
24 Jan 2024 03:30:45.698,24 Jan 2024 03:43:04.333,738.636,"53","N/A",15.788,-103.656,551.571498,62.112,-106.742,566.677157,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"53","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
24 Jan 2024 05:09:27.630,24 Jan 2024 05:16:50.438,442.808,"54","N/A",26.802,-128.398,554.320839,54.566,-130.248,564.159146,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"54","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
24 Jan 2024 13:36:15.434,24 Jan 2024 13:40:01.330,225.896,"59","N/A",48.693,-75.444,562.025755,34.532,-76.388,556.835273,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"59","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
24 Jan 2024 15:08:32.320,24 Jan 2024 15:20:43.955,731.636,"60","N/A",61.821,-98.578,566.586731,15.935,-101.635,551.600260,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"60","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
24 Jan 2024 16:45:02.564,24 Jan 2024 16:54:30.334,567.770,"61","N/A",59.114,-122.770,565.716933,23.521,-125.142,553.383379,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"61","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
25 Jan 2024 01:54:49.725,25 Jan 2024 02:02:38.466,468.741,"67","N/A",27.586,-80.593,554.557696,56.966,-82.551,564.994716,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"67","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
25 Jan 2024 03:27:29.012,25 Jan 2024 03:39:47.657,738.645,"68","N/A",15.782,-103.820,551.570340,62.106,-106.906,566.675507,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"68","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
25 Jan 2024 05:06:14.367,25 Jan 2024 05:13:31.505,437.138,"69","N/A",27.011,-128.576,554.383563,54.419,-130.403,564.107331,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"69","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
25 Jan 2024 13:32:53.015,25 Jan 2024 13:36:51.795,238.780,"74","N/A",49.058,-75.584,562.160787,34.089,-76.582,556.681740,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"74","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
25 Jan 2024 15:05:15.460,25 Jan 2024 15:17:27.638,732.178,"75","N/A",61.838,-98.741,566.591967,15.918,-101.800,551.596886,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"75","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
25 Jan 2024 16:41:47.053,25 Jan 2024 16:51:11.578,564.525,"76","N/A",59.046,-122.939,565.694665,23.657,-125.297,553.420462,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"76","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
26 Jan 2024 01:51:30.156,26 Jan 2024 01:59:23.559,473.403,"82","N/A",27.399,-80.744,554.500724,57.072,-82.722,565.030689,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"82","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
26 Jan 2024 03:24:12.341,26 Jan 2024 03:36:30.974,738.633,"83","N/A",15.777,-103.984,551.569361,62.100,-107.069,566.673720,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"83","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
26 Jan 2024 05:03:01.167,26 Jan 2024 05:10:12.512,431.345,"84","N/A",27.225,-128.755,554.447840,54.269,-130.557,564.054108,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"84","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
26 Jan 2024 13:29:30.962,26 Jan 2024 13:33:41.884,250.922,"89","N/A",49.400,-75.726,562.287141,33.670,-76.774,556.537288,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"89","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
26 Jan 2024 15:01:58.608,26 Jan 2024 15:14:11.306,732.698,"90","N/A",61.854,-98.904,566.597055,15.902,-101.965,551.593697,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"90","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
26 Jan 2024 16:38:31.560,26 Jan 2024 16:47:52.793,561.233,"91","N/A",58.978,-123.108,565.671990,23.795,-125.452,553.458223,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"91","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
27 Jan 2024 01:48:10.630,27 Jan 2024 01:56:08.618,477.989,"97","N/A",27.215,-80.896,554.444821,57.175,-82.893,565.065890,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"97","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
27 Jan 2024 03:20:55.684,27 Jan 2024 03:33:14.284,738.599,"98","N/A",15.773,-104.148,551.568556,62.094,-107.233,566.671797,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"98","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
27 Jan 2024 04:59:48.034,27 Jan 2024 05:06:53.462,425.427,"99","N/A",27.442,-128.933,554.513734,54.115,-130.711,563.999519,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"99","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
27 Jan 2024 13:26:09.222,27 Jan 2024 13:30:31.648,262.426,"104","N/A",49.722,-75.868,562.406031,33.271,-76.965,556.400667,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"104","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
27 Jan 2024 14:58:41.763,27 Jan 2024 15:10:54.960,733.196,"105","N/A",61.870,-99.067,566.601994,15.886,-102.131,551.590694,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"105","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
27 Jan 2024 16:35:16.085,27 Jan 2024 16:44:33.980,557.895,"106","N/A",58.908,-123.277,565.648901,23.935,-125.607,553.496619,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"106","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
28 Jan 2024 01:44:51.145,28 Jan 2024 01:52:53.645,482.500,"112","N/A",27.033,-81.048,554.389964,57.276,-83.064,565.100342,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"112","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
28 Jan 2024 03:17:39.042,28 Jan 2024 03:29:57.587,738.545,"113","N/A",15.769,-104.312,551.567925,62.088,-107.397,566.669738,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"113","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
28 Jan 2024 04:56:34.971,28 Jan 2024 05:03:34.352,419.381,"114","N/A",27.664,-129.112,554.581314,53.958,-130.864,563.943499,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"114","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
28 Jan 2024 13:22:47.756,28 Jan 2024 13:27:21.131,273.375,"119","N/A",50.027,-76.012,562.518409,32.890,-77.154,556.270873,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"119","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
28 Jan 2024 14:55:24.926,28 Jan 2024 15:07:38.595,733.669,"120","N/A",61.885,-99.231,566.606787,15.872,-102.296,551.587913,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"120","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
28 Jan 2024 16:32:00.630,28 Jan 2024 16:41:15.138,554.508,"121","N/A",58.837,-123.446,565.625388,24.076,-125.762,553.535688,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"121","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
29 Jan 2024 01:41:31.703,29 Jan 2024 01:49:38.636,486.933,"127","N/A",26.854,-81.201,554.336166,57.375,-83.235,565.133973,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"127","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
29 Jan 2024 03:14:22.414,29 Jan 2024 03:26:40.882,738.469,"128","N/A",15.767,-104.476,551.567469,62.081,-107.561,566.667542,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"128","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
29 Jan 2024 04:53:21.980,29 Jan 2024 05:00:15.179,413.199,"129","N/A",27.890,-129.292,554.650652,53.797,-131.018,563.885980,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"129","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
29 Jan 2024 13:19:26.531,29 Jan 2024 13:24:10.364,283.834,"134","N/A",50.317,-76.157,562.625040,32.524,-77.343,556.147128,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"134","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
29 Jan 2024 14:52:08.097,29 Jan 2024 15:04:22.220,734.123,"135","N/A",61.900,-99.394,566.611435,15.859,-102.461,551.585274,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"135","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
29 Jan 2024 16:28:45.194,29 Jan 2024 16:37:56.269,551.075,"136","N/A",58.765,-123.615,565.601439,24.220,-125.917,553.575412,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"136","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
30 Jan 2024 01:38:12.298,30 Jan 2024 01:46:23.602,491.304,"142","N/A",26.677,-81.353,554.283307,57.472,-83.406,565.167020,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"142","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
30 Jan 2024 03:11:05.800,30 Jan 2024 03:23:24.171,738.371,"143","N/A",15.765,-104.640,551.567188,62.073,-107.725,566.665208,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"143","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
30 Jan 2024 04:50:09.064,30 Jan 2024 04:56:55.941,406.877,"144","N/A",28.121,-129.471,554.721828,53.631,-131.171,563.826889,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"144","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
30 Jan 2024 13:16:05.520,30 Jan 2024 13:20:59.375,293.856,"149","N/A",50.594,-76.303,562.726549,32.172,-77.531,556.028816,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"149","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
30 Jan 2024 14:48:51.274,30 Jan 2024 15:01:05.829,734.555,"150","N/A",61.915,-99.557,566.615936,15.846,-102.626,551.582817,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"150","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
30 Jan 2024 16:25:29.779,30 Jan 2024 16:34:37.372,547.593,"151","N/A",58.692,-123.784,565.577033,24.365,-126.071,553.615807,38.834,-104.821,-0.000000,38.834,-104.821,-0.000000,"151","N/A","To Place Colorado_Springs","From Satellite Leo_Sat24","No Parent","No Parent"
