"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","From Pass","To Pass","From Start Lat (deg)","From Start Lon (deg)","From Start Alt (km)","From Stop Lat (deg)","From Stop Lon (deg)","From Stop Alt (km)","To Start Lat (deg)","To Start Lon (deg)","To Start Alt (km)","To Stop Lat (deg)","To Stop Lon (deg)","To Stop Alt (km)","From Pass End","To Pass End","To Object","From Object","To Parent","From Parent"
4 Feb 2024 17:42:55.365,4 Feb 2024 17:47:32.637,277.272,"227","N/A",50.123,-76.121,562.553562,32.741,-77.280,556.220419,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"227","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
4 Feb 2024 19:15:34.510,4 Feb 2024 19:27:47.269,732.759,"228","N/A",61.857,-99.348,566.598069,15.901,-102.409,551.593596,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"228","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
4 Feb 2024 20:52:11.393,4 Feb 2024 21:01:21.858,550.466,"229","N/A",58.736,-123.568,565.591647,24.228,-125.867,553.577820,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"229","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
5 Feb 2024 06:01:39.782,5 Feb 2024 06:09:47.947,488.165,"235","N/A",26.787,-81.312,554.316291,57.385,-83.351,565.137695,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"235","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
5 Feb 2024 07:34:32.142,5 Feb 2024 07:46:49.324,737.183,"236","N/A",15.804,-104.594,551.574700,62.037,-107.673,566.654089,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"236","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
5 Feb 2024 09:13:34.870,5 Feb 2024 09:20:21.276,406.406,"237","N/A",28.126,-129.423,554.723354,53.606,-131.120,563.818132,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"237","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
5 Feb 2024 17:39:34.230,5 Feb 2024 17:44:21.775,287.546,"242","N/A",50.407,-76.267,562.658069,32.381,-77.468,556.099001,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"242","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
5 Feb 2024 19:12:17.686,5 Feb 2024 19:24:30.884,733.198,"243","N/A",61.872,-99.511,566.602629,15.888,-102.574,551.591073,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"243","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
5 Feb 2024 20:48:55.979,5 Feb 2024 20:58:02.965,546.986,"244","N/A",58.662,-123.737,565.567206,24.373,-126.022,553.618171,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"244","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
6 Feb 2024 05:58:20.394,6 Feb 2024 06:06:32.901,492.507,"250","N/A",26.611,-81.464,554.263812,57.482,-83.522,565.170462,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"250","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
6 Feb 2024 07:31:15.539,6 Feb 2024 07:43:32.609,737.070,"251","N/A",15.803,-104.758,551.574544,62.029,-107.837,566.651653,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"251","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
6 Feb 2024 09:10:22.029,6 Feb 2024 09:17:01.970,399.941,"252","N/A",28.362,-129.603,554.796381,53.437,-131.273,563.757401,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"252","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
6 Feb 2024 17:36:13.300,6 Feb 2024 17:41:10.699,297.399,"257","N/A",50.679,-76.413,562.757674,32.035,-77.655,555.982826,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"257","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
6 Feb 2024 19:09:00.869,6 Feb 2024 19:21:14.484,733.616,"258","N/A",61.886,-99.675,566.607044,15.876,-102.739,551.588733,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"258","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
6 Feb 2024 20:45:40.583,6 Feb 2024 20:54:44.048,543.464,"259","N/A",58.587,-123.906,565.542367,24.519,-126.177,553.659124,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"259","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
7 Feb 2024 05:55:01.045,7 Feb 2024 06:03:17.822,496.777,"265","N/A",26.438,-81.617,554.212332,57.576,-83.692,565.202503,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"265","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
7 Feb 2024 07:27:58.950,7 Feb 2024 07:40:15.886,736.935,"266","N/A",15.803,-104.922,551.574563,62.021,-108.000,566.649079,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"266","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
7 Feb 2024 09:07:09.273,7 Feb 2024 09:13:42.592,393.319,"267","N/A",28.603,-129.783,554.871452,53.262,-131.426,563.694931,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"267","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
7 Feb 2024 17:32:52.555,7 Feb 2024 17:37:59.424,306.869,"272","N/A",50.939,-76.560,562.852859,31.701,-77.842,555.871459,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"272","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
7 Feb 2024 19:05:44.059,7 Feb 2024 19:17:58.070,734.011,"273","N/A",61.900,-99.838,566.611316,15.865,-102.904,551.586573,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"273","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
7 Feb 2024 20:42:25.207,7 Feb 2024 20:51:25.093,539.887,"274","N/A",58.512,-124.076,565.517088,24.668,-126.331,553.700913,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"274","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
8 Feb 2024 05:51:41.734,8 Feb 2024 06:00:02.717,500.983,"280","N/A",26.267,-81.770,554.161774,57.669,-83.863,565.233923,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"280","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
8 Feb 2024 07:24:42.380,8 Feb 2024 07:36:59.152,736.772,"281","N/A",15.805,-105.086,551.574804,62.012,-108.164,566.646291,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"281","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
8 Feb 2024 09:03:56.601,8 Feb 2024 09:10:23.133,386.531,"282","N/A",28.849,-129.963,554.948614,53.083,-131.578,563.630530,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"282","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
8 Feb 2024 17:29:31.980,8 Feb 2024 17:34:47.968,315.988,"287","N/A",51.188,-76.707,562.943967,31.378,-78.027,555.764519,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"287","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
8 Feb 2024 19:02:27.257,8 Feb 2024 19:14:41.644,734.387,"288","N/A",61.913,-100.002,566.615431,15.855,-103.069,551.584554,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"288","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
8 Feb 2024 20:39:09.856,8 Feb 2024 20:48:06.117,536.260,"289","N/A",58.434,-124.245,565.491224,24.818,-126.485,553.743283,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"289","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
9 Feb 2024 05:48:22.459,9 Feb 2024 05:56:47.584,505.125,"295","N/A",26.098,-81.923,554.112119,57.760,-84.033,565.264731,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"295","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
9 Feb 2024 07:21:25.816,9 Feb 2024 07:33:42.414,736.598,"296","N/A",15.806,-105.251,551.575135,62.003,-108.328,566.643439,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"296","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
9 Feb 2024 09:00:44.022,9 Feb 2024 09:07:03.600,379.577,"297","N/A",29.101,-130.144,555.028032,52.899,-131.730,563.564360,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"297","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
9 Feb 2024 17:26:11.553,9 Feb 2024 17:31:36.353,324.800,"302","N/A",51.428,-76.856,563.031526,31.066,-78.212,555.661461,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"302","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
9 Feb 2024 18:59:10.457,9 Feb 2024 19:11:25.201,734.744,"303","N/A",61.926,-100.165,566.619506,15.846,-103.234,551.582744,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"303","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
9 Feb 2024 20:35:54.524,9 Feb 2024 20:44:47.102,532.578,"304","N/A",58.356,-124.415,565.464955,24.971,-126.639,553.786523,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"304","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
10 Feb 2024 05:45:03.220,10 Feb 2024 05:53:32.424,509.205,"310","N/A",25.931,-82.076,554.063343,57.850,-84.203,565.294910,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"310","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
10 Feb 2024 07:18:09.270,10 Feb 2024 07:30:25.674,736.404,"311","N/A",15.809,-105.415,551.575678,61.994,-108.491,566.640528,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"311","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
10 Feb 2024 08:57:31.533,10 Feb 2024 09:03:43.978,372.444,"312","N/A",29.359,-130.326,555.109692,52.709,-131.882,563.496063,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"312","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
10 Feb 2024 17:22:51.270,10 Feb 2024 17:28:24.588,333.318,"317","N/A",51.659,-77.005,563.115648,30.762,-78.397,555.562078,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"317","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
10 Feb 2024 18:55:53.673,10 Feb 2024 19:08:08.738,735.066,"318","N/A",61.938,-100.328,566.623269,15.837,-103.399,551.581178,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"318","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
10 Feb 2024 20:32:39.215,10 Feb 2024 20:41:28.061,528.845,"319","N/A",58.276,-124.584,565.438132,25.125,-126.793,553.830425,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"319","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
11 Feb 2024 05:41:44.014,11 Feb 2024 05:50:17.236,513.222,"325","N/A",25.767,-82.229,554.015404,57.937,-84.373,565.324444,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"325","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
11 Feb 2024 07:14:52.742,11 Feb 2024 07:27:08.918,736.175,"326","N/A",15.813,-105.580,551.576447,61.983,-108.655,566.637312,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"326","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
11 Feb 2024 08:54:19.149,11 Feb 2024 09:00:24.261,365.113,"327","N/A",29.623,-130.508,555.193891,52.514,-132.033,563.425517,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"327","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
11 Feb 2024 17:19:31.122,11 Feb 2024 17:25:12.677,341.555,"332","N/A",51.882,-77.154,563.196549,30.468,-78.581,555.466250,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"332","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
11 Feb 2024 18:52:36.892,11 Feb 2024 19:04:52.266,735.374,"333","N/A",61.950,-100.492,566.626963,15.830,-103.564,551.579734,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"333","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
11 Feb 2024 20:29:23.932,11 Feb 2024 20:38:08.991,525.059,"334","N/A",58.194,-124.754,565.410747,25.281,-126.947,553.875046,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"334","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
12 Feb 2024 05:38:24.842,12 Feb 2024 05:47:02.028,517.186,"340","N/A",25.604,-82.383,553.968311,58.024,-84.543,565.353537,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"340","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
12 Feb 2024 07:11:36.224,12 Feb 2024 07:23:52.159,735.935,"341","N/A",15.818,-105.744,551.577333,61.973,-108.818,566.634049,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"341","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
12 Feb 2024 08:51:06.874,12 Feb 2024 08:57:04.450,357.576,"342","N/A",29.894,-130.690,555.280768,52.312,-132.183,563.352692,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"342","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
12 Feb 2024 17:16:11.085,12 Feb 2024 17:22:00.643,349.558,"347","N/A",52.097,-77.304,563.274778,30.182,-78.764,555.373482,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"347","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
12 Feb 2024 18:49:20.115,12 Feb 2024 19:01:35.780,735.665,"348","N/A",61.962,-100.655,566.630592,15.823,-103.728,551.578452,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"348","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
12 Feb 2024 20:26:08.670,12 Feb 2024 20:34:49.887,521.217,"349","N/A",58.111,-124.924,565.382889,25.439,-127.101,553.920491,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"349","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
13 Feb 2024 05:35:05.705,13 Feb 2024 05:43:46.787,521.082,"355","N/A",25.444,-82.536,553.922057,58.108,-84.713,565.381881,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"355","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
13 Feb 2024 07:08:19.719,13 Feb 2024 07:20:35.397,735.677,"356","N/A",15.823,-105.909,551.578382,61.962,-108.982,566.630720,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"356","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
13 Feb 2024 08:47:54.713,13 Feb 2024 08:53:44.529,349.816,"357","N/A",30.173,-130.873,555.370453,52.104,-132.334,563.277253,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"357","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
13 Feb 2024 17:12:51.166,13 Feb 2024 17:18:48.485,357.320,"362","N/A",52.305,-77.454,563.350180,29.904,-78.947,555.283714,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"362","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
13 Feb 2024 18:46:03.352,13 Feb 2024 18:58:19.276,735.924,"363","N/A",61.972,-100.819,566.633942,15.818,-103.893,551.577392,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"363","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
13 Feb 2024 20:22:53.434,13 Feb 2024 20:31:30.745,517.311,"364","N/A",58.026,-125.094,565.354442,25.599,-127.255,553.966825,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"364","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
14 Feb 2024 05:31:46.599,14 Feb 2024 05:40:31.530,524.931,"370","N/A",25.286,-82.690,553.876569,58.191,-84.883,565.409851,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"370","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
14 Feb 2024 07:05:03.235,14 Feb 2024 07:17:18.619,735.384,"371","N/A",15.830,-106.073,551.579684,61.950,-109.145,566.627081,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"371","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
14 Feb 2024 08:44:42.668,14 Feb 2024 08:50:24.504,341.837,"372","N/A",30.458,-131.056,555.462980,51.889,-132.484,563.199301,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"372","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
14 Feb 2024 17:09:31.349,14 Feb 2024 17:15:36.211,364.862,"377","N/A",52.507,-77.605,563.423151,29.632,-79.129,555.196816,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"377","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
14 Feb 2024 18:42:46.594,14 Feb 2024 18:55:02.760,736.166,"378","N/A",61.983,-100.982,566.637197,15.813,-104.058,551.576479,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"378","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
14 Feb 2024 20:19:38.219,14 Feb 2024 20:28:11.579,513.360,"379","N/A",57.940,-125.264,565.325510,25.761,-127.408,554.013813,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"379","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
15 Feb 2024 05:28:27.524,15 Feb 2024 05:37:16.246,528.722,"385","N/A",25.130,-82.844,553.831855,58.273,-85.053,565.437220,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"385","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
15 Feb 2024 07:01:46.763,15 Feb 2024 07:14:01.839,735.076,"386","N/A",15.837,-106.238,551.581128,61.938,-109.309,566.623393,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"386","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
15 Feb 2024 08:41:30.756,15 Feb 2024 08:47:04.358,333.601,"387","N/A",30.752,-131.240,555.558775,51.667,-132.633,563.118437,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"387","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
15 Feb 2024 17:06:11.631,15 Feb 2024 17:12:23.832,372.201,"392","N/A",52.703,-77.756,563.493750,29.368,-79.311,555.112493,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"392","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
15 Feb 2024 18:39:29.838,15 Feb 2024 18:51:46.229,736.391,"393","N/A",61.993,-101.146,566.640414,15.810,-104.222,551.575756,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"393","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
15 Feb 2024 20:16:23.032,15 Feb 2024 20:24:52.372,509.340,"394","N/A",57.853,-125.434,565.295950,25.926,-127.561,554.061759,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"394","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
16 Feb 2024 05:25:08.484,16 Feb 2024 05:34:00.935,532.451,"400","N/A",24.976,-82.998,553.787959,58.353,-85.222,565.463969,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"400","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
16 Feb 2024 06:58:30.300,16 Feb 2024 07:10:45.056,734.756,"401","N/A",15.845,-106.403,551.582686,61.926,-109.472,566.619640,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"401","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
16 Feb 2024 08:38:18.988,16 Feb 2024 08:43:44.077,325.089,"402","N/A",31.055,-131.424,555.658061,51.436,-132.782,563.034359,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"402","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
16 Feb 2024 17:02:52.008,16 Feb 2024 17:09:11.351,379.343,"407","N/A",52.893,-77.908,563.562059,29.109,-79.492,555.030659,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"407","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
16 Feb 2024 18:36:13.096,16 Feb 2024 18:48:29.686,736.590,"408","N/A",62.003,-101.310,566.643348,15.807,-104.387,551.575178,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"408","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
16 Feb 2024 20:13:07.873,16 Feb 2024 20:21:33.133,505.260,"409","N/A",57.763,-125.604,565.265751,26.092,-127.715,554.110533,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"409","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
17 Feb 2024 05:21:49.475,17 Feb 2024 05:30:45.608,536.133,"415","N/A",24.824,-83.152,553.744810,58.432,-85.392,565.490351,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"415","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
17 Feb 2024 06:55:13.860,17 Feb 2024 07:07:28.257,734.397,"416","N/A",15.855,-106.568,551.584526,61.913,-109.635,566.615576,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"416","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
17 Feb 2024 08:35:07.363,17 Feb 2024 08:40:23.662,316.300,"417","N/A",31.367,-131.609,555.760869,51.197,-132.930,562.947081,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"417","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
17 Feb 2024 16:59:32.465,17 Feb 2024 17:05:58.770,386.306,"422","N/A",53.077,-78.060,563.628484,28.857,-79.673,554.951270,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"422","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
17 Feb 2024 18:32:56.358,17 Feb 2024 18:45:13.125,736.767,"423","N/A",62.012,-101.473,566.646217,15.805,-104.551,551.574817,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"423","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
17 Feb 2024 20:09:52.737,17 Feb 2024 20:18:13.860,501.122,"424","N/A",57.672,-125.774,565.235028,26.261,-127.868,554.160152,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"424","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
18 Feb 2024 05:18:30.494,18 Feb 2024 05:27:30.253,539.759,"430","N/A",24.673,-83.306,553.702348,58.509,-85.561,565.516107,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"430","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
18 Feb 2024 06:51:57.431,18 Feb 2024 07:04:11.458,734.027,"431","N/A",15.865,-106.733,551.586504,61.900,-109.799,566.611525,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"431","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
18 Feb 2024 08:31:55.904,18 Feb 2024 08:37:03.089,307.185,"432","N/A",31.689,-131.795,555.867735,50.947,-133.078,562.856009,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"432","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
18 Feb 2024 16:56:13.009,18 Feb 2024 17:02:46.102,393.093,"437","N/A",53.256,-78.212,563.692807,28.611,-79.854,554.874027,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"437","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
18 Feb 2024 18:29:39.626,18 Feb 2024 18:41:56.556,736.930,"438","N/A",62.021,-101.637,566.648982,15.803,-104.715,551.574567,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"438","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
18 Feb 2024 20:06:37.631,18 Feb 2024 20:14:54.547,496.916,"439","N/A",57.580,-125.945,565.203616,26.432,-128.021,554.210721,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"439","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
19 Feb 2024 05:15:11.541,19 Feb 2024 05:24:14.879,543.338,"445","N/A",24.525,-83.461,553.660573,58.585,-85.730,565.541454,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"445","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
19 Feb 2024 06:48:41.011,19 Feb 2024 07:00:54.648,733.637,"446","N/A",15.876,-106.898,551.588605,61.887,-109.962,566.607258,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"446","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
19 Feb 2024 08:28:44.626,19 Feb 2024 08:33:42.355,297.729,"447","N/A",32.023,-131.981,555.979016,50.688,-133.225,562.761080,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"447","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
19 Feb 2024 16:52:53.628,19 Feb 2024 16:59:33.351,399.723,"452","N/A",53.431,-78.364,563.755332,28.370,-80.034,554.798833,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"452","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
19 Feb 2024 18:26:22.905,19 Feb 2024 18:38:39.965,737.059,"453","N/A",62.029,-101.801,566.651501,15.804,-104.879,551.574575,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"453","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
19 Feb 2024 20:03:22.557,19 Feb 2024 20:11:35.204,492.647,"454","N/A",57.485,-126.115,565.171489,26.605,-128.173,554.262099,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"454","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
20 Feb 2024 05:11:52.619,20 Feb 2024 05:20:59.489,546.869,"460","N/A",24.378,-83.615,553.619542,58.660,-85.900,565.566409,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"460","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
20 Feb 2024 06:45:24.612,20 Feb 2024 06:57:37.828,733.216,"461","N/A",15.888,-107.063,551.590954,61.872,-110.125,566.602785,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"461","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
20 Feb 2024 08:25:33.535,20 Feb 2024 08:30:21.433,287.899,"462","N/A",32.369,-132.168,556.094860,50.417,-133.371,562.661669,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"462","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
20 Feb 2024 16:49:34.315,20 Feb 2024 16:56:20.514,406.199,"467","N/A",53.601,-78.517,563.816235,28.134,-80.214,554.725736,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"467","N/A","To Place Colorado_Springs","From Satellite Satellite531","No Parent","No Parent"
